Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action)
"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_il_6m","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_il_6m","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount"
"","","9600","9600","9600"," 36 months"," 15.99%","337.47","C","C5","Production Manager","< 1 year","OWN","42000","Source Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","374xx","TN","21.41","1","Jun-1999","0","16","","6","0","9119","56.6%","18","w","8523.95","8523.95","1670.29","1670.29","1076.05","594.24","0.0","0.0","0.0","Sep-2017","337.47","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","45668","0","2","0","1","15","36549","89","0","2","4584","80","16100","0","0","0","3","7611","5981","60.4","0","0","128","213","16","15","0","22","","","16","0","3","3","3","9","5","4","12","3","6","0","0","0","0","94.4","66.7","0","0","57124","45668","15100","41024","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","16000","16000","16000"," 60 months"," 13.99%","372.21","C","C3","Customer Service ","10+ years","OWN","60000","Source Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","028xx","RI","5.92","0","Jun-2007","1","","","4","0","13829","57.6%","16","w","15049.72","15049.72","1836.18","1836.18","950.28","885.90","0.0","0.0","0.0","Sep-2017","372.21","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","205863","1","0","0","0","31","0","","1","1","12624","58","24000","3","1","4","1","51466","3376","78.9","0","0","102","117","4","4","1","103","","1","","0","1","2","1","6","4","3","11","2","4","0","0","0","1","100","100","0","0","235080","13829","16000","0","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","12800","12800","12800"," 60 months"," 18.99%","331.97","D","D3","Operation association ","10+ years","RENT","40000","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","373xx","TN","27.06","0","Oct-2000","0","","","7","0","13902","92.7%","16","w","12132.14","12132.14","1632.84","1632.84","667.86","964.98","0.0","0.0","0.0","Sep-2017","331.97","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","42386","0","1","1","2","9","28484","85","0","0","2857","87","15000","0","2","0","2","6055","497","92.9","0","0","156","197","103","9","0","123","","","","0","4","5","4","4","10","6","6","5","7","0","0","0","1","100","100","0","0","48697","42386","7000","33697","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","8650","8650","8650"," 36 months"," 17.99%","312.68","D","D2","BSC3","10+ years","MORTGAGE","57000","Source Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","086xx","NJ","25.75","0","Oct-2001","0","","","14","0","24102","51.1%","26","f","7707.14","7707.14","1546.11","1546.11","942.86","603.25","0.0","0.0","0.0","Sep-2017","312.68","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","34774","0","1","0","0","33","10672","53","1","3","10704","52","47200","0","1","0","3","2675","7075","71.6","0","0","185","149","10","10","0","19","","16","","0","4","8","6","7","11","13","15","8","14","0","0","0","1","100","66.7","0","0","67200","34774","24900","20000","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","24000","24000","23975"," 36 months"," 11.49%","791.32","B","B5","Senior Engineer","9 years","MORTGAGE","120000","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","379xx","TN","32.42","0","Dec-1997","0","","","14","0","23757","89%","33","f","21138.12","21116.10","3925.96","3921.87","2861.88","1064.08","0.0","0.0","0.0","Sep-2017","791.32","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","320939","0","7","3","5","7","86940","74","0","0","11207","77","26700","0","0","0","5","22924","495","97.1","0","0","138","231","62","7","3","121","","","","0","3","5","3","4","22","5","8","5","14","0","0","0","3","100","100","0","0","385874","110697","16900","117824","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","18000","18000","18000"," 36 months","  5.32%","542.07","A","A1","Road Driver","8 years","MORTGAGE","95000","Not Verified","Mar-2017","Fully Paid","n","","","car","Car financing","132xx","NY","11.13","0","Jun-1996","0","72","","8","0","12583","59.9%","22","w","0.00","0.00","18359.1512543353","18359.15","18000.00","359.15","0.0","0.0","0.0","Aug-2017","16711.66","","Aug-2017","0","","1","INDIVIDUAL","","","","0","0","86794","0","1","0","0","29","3446","22","1","1","6824","44","21000","0","2","0","1","10849","2264","83.7","0","0","155","249","7","7","2","7","72","","72","0","3","5","3","8","5","5","15","5","8","0","0","0","1","81.8","100","0","0","146600","16029","13900","15600","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","5000","5000","5000"," 36 months"," 10.49%","162.49","B","B2","Assistant manager","10+ years","MORTGAGE","42000","Source Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","156xx","PA","7.11","0","Apr-2006","0","","","6","0","7980","65.4%","7","f","4395.64","4395.64","816.83","816.83","604.36","212.47","0.0","0.0","0.0","Sep-2017","162.49","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","75710","0","0","0","0","131","0","","0","1","1922","65","12200","0","0","0","1","12618","1180","76.4","0","0","131","63","16","16","1","34","","16","","0","2","5","2","2","1","5","5","5","6","0","0","0","0","100","50","0","0","83526","7980","5000","0","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","18500","18500","18500"," 36 months"," 12.74%","621.03","C","C1","HIV Testing & Outreach Manager","10+ years","MORTGAGE","51723","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","191xx","PA","12.78","0","Sep-2001","0","","","12","0","18879","41.7%","21","f","16331.33","16331.33","3078.96","3078.96","2168.67","910.29","0.0","0.0","0.0","Sep-2017","621.03","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","18879","0","0","0","0","57","0","","2","2","4176","42","45300","0","0","1","2","1716","13278","54.1","0","0","186","146","7","7","0","7","","7","","0","5","7","7","8","7","12","14","7","12","0","0","0","2","100","0","0","0","45300","18879","28900","0","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","24000","24000","24000"," 36 months"," 11.49%","791.32","B","B5","Architect","1 year","RENT","75000","Not Verified","Mar-2017","Current","n","","","credit_card","Credit card refinancing","100xx","NY","23.65","0","Jun-2003","0","54","","25","0","30319","91.3%","39","f","21138.12","21138.12","3925.96","3925.96","2861.88","1064.08","0.0","0.0","0.0","Sep-2017","791.32","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","90355","1","18","0","0","29","60036","63","2","2","15701","70","33200","0","0","1","2","3765","1178","96.1","0","0","151","165","6","6","0","7","","7","54","0","3","4","4","5","28","7","11","4","25","0","0","0","2","97.1","75","0","0","128519","90355","30200","95319","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","1200","1200","1200"," 36 months"," 13.99%","41.01","C","C3","Provision","10+ years","OWN","70000","Not Verified","Mar-2017","Current","n","","","home_improvement","Home improvement","750xx","TX","32.74","2","Mar-1996","0","5","","10","0","8715","44.9%","18","w","1061.71","1061.71","203.18","203.18","138.29","64.89","0.0","0.0","0.0","Sep-2017","41.01","Oct-2017","Sep-2017","0","64","1","INDIVIDUAL","","","","0","0","91750","0","4","0","1","18","83035","159","2","4","3410","101","19400","0","3","1","5","9175","1101","78","0","0","115","63","9","9","1","20","5","9","5","3","2","5","2","2","10","6","6","5","10","0","0","0","2","76.5","50","0","0","116328","91750","5000","96928","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","15000","15000","15000"," 60 months"," 11.44%","329.44","B","B4","Assistant Manager","10+ years","MORTGAGE","95000","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","115xx","NY","5.17","0","Aug-2004","0","70","","4","0","10106","62.8%","14","w","14049.86","14049.86","1628.13","1628.13","950.14","677.99","0.0","0.0","0.0","Sep-2017","329.44","Oct-2017","Sep-2017","0","70","1","INDIVIDUAL","","","","0","0","438130","0","0","0","0","109","0","","0","1","6636","63","16100","1","0","0","1","109533","3457","72.8","0","0","141","151","24","24","1","24","70","18","70","3","2","3","2","6","3","3","9","3","4","0","0","0","0","71.4","50","0","0","489759","10106","12700","0","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","28000","28000","27950"," 36 months"," 11.49%","923.2","B","B5","Advisor","10+ years","MORTGAGE","205000","Source Verified","Mar-2017","Current","n","","","credit_card","Credit card refinancing","967xx","HI","7.06","0","Mar-1981","0","37","77","7","1","36457","56.8%","12","f","24661.17","24617.13","4580.25","4572.07","3338.83","1241.42","0.0","0.0","0.0","Sep-2017","923.2","Oct-2017","Sep-2017","0","74","1","INDIVIDUAL","","","","0","0","437874","1","1","0","1","16","3587","38","1","1","30870","54","64200","0","1","0","4","62553","23743","60.6","0","0","108","432","3","3","2","3","","","74","1","2","2","4","4","3","5","7","2","7","0","0","0","1","72.7","50","0","1","484165","40044","60200","9565","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","35000","35000","35000"," 36 months"," 13.99%","1196.05","C","C3","Registered Nurse/Asst. Nurse Manager","10+ years","RENT","120000","Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","117xx","NY","12.01","1","Dec-1990","0","9","","13","0","19178","38.6%","31","w","30967.01","30967.01","5925.84","5925.84","4032.99","1892.85","0.0","0.0","0.0","Sep-2017","1196.05","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","46933","1","1","0","1","24","27755","","2","2","14840","39","49700","0","0","1","3","4693","3645","81.3","0","0","138","315","4","4","0","4","","11","32","0","2","7","2","3","4","12","27","7","13","0","0","0","2","93.3","50","0","0","88714","46933","19500","39014","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","11000","11000","11000"," 36 months","  8.24%","345.92","B","B1","SUPERVISOR OF MANAGEMENT SERVICE ","10+ years","RENT","68000","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","112xx","NY","20.58","2","Oct-2011","0","6","51","10","2","7491","41%","14","f","9629.37","9629.37","1719.53","1719.53","1370.63","348.90","0.0","0.0","0.0","Sep-2017","345.92","Oct-2017","Sep-2017","0","39","1","INDIVIDUAL","","","","0","757","32308","1","2","0","1","14","24817","61","2","4","4553","41","18100","0","0","2","5","3230","4100","56","0","0","36","65","1","1","0","20","","0","6","0","3","8","3","3","6","8","8","4","10","","0","0","2","86","33.3","1","0","58764","32308","12300","40664","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","16000","16000","16000"," 36 months","  7.24%","495.8","A","A3","Yard Foreman","< 1 year","RENT","133000","Not Verified","Mar-2017","Current","y","","","credit_card","Credit card refinancing","347xx","FL","8.39","0","Jan-1988","0","","107","8","1","19508","71%","16","f","13979.43","13979.43","2466.13","2466.13","2020.57","445.56","0.0","0.0","0.0","Sep-2017","495.8","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","25113","1","1","0","0","46","5605","27","1","1","8797","71","27500","0","0","0","1","3587","4760","76","0","0","46","350","0","0","0","0","","22","","0","5","6","7","7","1","6","15","5","7","","0","0","1","100","60","1","0","48033","25113","23800","20533","","","","","","","","","","","","Y","INTEREST ONLY-3 MONTHS DEFERRAL","NATURAL_DISASTER","ACTIVE","3","84.35","Sep-2017","Nov-2017","Sep-2017","3","0","Current","253.05","14058.15","0.17"
"","","12000","12000","12000"," 60 months"," 18.99%","311.23","D","D3","ASSEMBLY TEAM LEADER","10+ years","MORTGAGE","55000","Not Verified","Mar-2017","Current","n","","","credit_card","Credit card refinancing","330xx","FL","26.99","1","Feb-2000","0","0","","12","0","48469","76.8%","20","w","11373.84","11373.84","1530.83","1530.83","626.16","904.67","0.0","0.0","0.0","Sep-2017","311.23","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","1","0","211209","0","0","0","0","78","0","","0","1","21738","77","63100","0","0","1","1","17601","10331","82.4","0","0","127","205","17","17","5","28","0","8","0","0","6","6","8","9","4","10","11","6","12","0","1","0","0","95","75","0","0","247400","48469","58800","0","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","7000","7000","7000"," 36 months"," 11.44%","230.64","B","B4","Credit Manager","< 1 year","RENT","65000","Source Verified","Mar-2017","Current","n","","","other","Other","970xx","OR","10.21","0","Dec-2001","0","47","","5","0","4326","67.6%","13","w","5992.82","5992.82","1344.53","1344.53","1007.18","337.35","0.0","0.0","0.0","Sep-2017","230.64","Oct-2017","Sep-2017","0","47","1","INDIVIDUAL","","","","0","0","5607","1","1","2","2","11","1281","6","1","1","4326","19","6400","0","2","0","3","1121","1174","78.7","0","0","149","183","4","4","0","4","47","","47","1","1","1","2","3","6","4","7","1","5","0","0","0","3","92.3","50","0","0","28841","5607","5500","22441","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","12000","12000","12000"," 60 months"," 16.99%","298.17","D","D1","Literacy Specialist/teacher","7 years","MORTGAGE","55000","Not Verified","Mar-2017","Current","n","","","other","Other","480xx","MI","16.91","0","Aug-2003","1","","72","17","2","13155","25.1%","28","w","11340.23","11340.23","1468.2","1468.20","659.77","808.43","0.0","0.0","0.0","Sep-2017","298.17","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","13752","1","1","0","1","14","597","7","3","7","4168","22","52500","0","0","2","8","809","30283","29.7","0","0","30","163","0","0","0","11","","0","","0","10","14","10","14","2","16","26","14","17","0","0","0","3","100","10","1","0","61500","13752","43100","9000","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","2500","2500","2500"," 36 months","  8.24%","78.62","B","B1","VP of Software Engineering","10+ years","RENT","140000","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","921xx","CA","16.29","1","Jul-1999","0","21","","8","0","15785","90.2%","18","w","2188.48","2188.48","390.81","390.81","311.52","79.29","0.0","0.0","0.0","Sep-2017","78.62","Oct-2017","Sep-2017","0","21","1","INDIVIDUAL","","","","0","0","23286","0","3","0","1","21","7501","21","0","0","11887","44","17500","0","1","0","1","3327","113","99.1","0","0","120","212","32","21","0","32","21","","21","1","1","4","1","6","6","5","12","4","8","0","0","1","0","88.9","100","0","0","53500","23286","12000","36000","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","6000","6000","6000"," 36 months"," 12.74%","201.42","C","C1","Branch manager","5 years","MORTGAGE","50000","Verified","Mar-2017","Current","n","","","home_improvement","Home improvement","816xx","CO","17.11","0","May-2005","0","71","","5","0","3428","28.6%","20","w","5296.62","5296.62","998.61","998.61","703.38","295.23","0.0","0.0","0.0","Sep-2017","201.42","Oct-2017","Sep-2017","0","71","1","INDIVIDUAL","","","","0","0","16455","0","1","1","2","10","13027","77","0","1","1629","57","12000","0","1","0","3","3291","7111","27.4","0","0","121","135","22","10","2","22","71","","71","2","3","4","3","6","10","4","8","4","5","0","0","0","1","85","33.3","0","0","29000","16455","9800","17000","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","25000","25000","25000"," 36 months","  8.24%","786.19","B","B1","Sales","10+ years","MORTGAGE","130000","Source Verified","Mar-2017","Current","n","","","credit_card","Credit card refinancing","080xx","NJ","11.29","1","Jun-1997","0","5","","15","0","37095","59.9%","18","f","21884.90","21884.90","3908.06","3908.06","3115.10","792.96","0.0","0.0","0.0","Sep-2017","786.19","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","214975","1","1","1","1","3","12060","92","1","1","11929","66","61900","0","0","0","2","14332","17633","67.2","0","0","3","237","11","3","1","11","","","","0","10","12","10","12","1","13","16","12","15","0","0","0","2","94.4","50","0","0","280056","49155","53800","13156","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","7500","7500","7500"," 36 months"," 22.74%","289.31","E","E1","Program Technician II","2 years","RENT","28880","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","958xx","CA","32.75","0","Aug-2009","0","","","12","0","3367","26.7%","22","f","6735.65","6735.65","1427.6","1427.60","764.35","663.25","0.0","0.0","0.0","Sep-2017","289.31","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","57063","1","6","3","4","3","53696","84","1","3","3367","75","12600","0","1","0","7","4755","3233","51","0","0","91","91","9","3","0","9","","18","","0","1","1","3","6","12","6","10","1","12","0","0","0","4","100","33.3","0","0","76379","57063","6600","63779","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","10000","10000","10000"," 36 months","  7.99%","313.32","A","A5","Sales associate","3 years","RENT","55320","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","940xx","CA","12.58","0","Jul-2000","0","","106","4","1","4202","36.2%","10","w","8749.77","8749.77","1560.28","1560.28","1250.23","310.05","0.0","0.0","0.0","Sep-2017","313.32","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","22128","0","1","0","0","33","17926","64","0","0","2481","56","11600","1","0","1","0","5532","4319","36.5","0","0","200","116","27","27","0","39","","9","","0","1","2","1","1","6","3","4","2","4","0","0","0","0","100","0","1","0","39741","22128","6800","28141","","","","","","","","","","","","N","","","","","","","","","","","","","",""
